item	itemLabel	pub	id	mndate	mxdate
http://www.wikidata.org/entity/Q29458568	Digitate and capitate soft corals (Cnidaria: Octocorallia: Alcyoniidae) from Western Australia with reports on new species and new Australian geographical records	2015-05-26T00:00:00Z	Q21395442	2015	2015
http://www.wikidata.org/entity/Q21127864	Life in the spray zone – overlooked diversity in West African torrent-frogs (Anura, Odontobatrachidae, Odontobatrachus)	2015-07-27T00:00:00Z	Q21395441	2014	2015
http://www.wikidata.org/entity/Q21192744	On the phylogenetic position of Myzostomida: can 77 genes get it wrong?	2009-01-01T00:00:00Z	Q21395450	2009	2009
http://www.wikidata.org/entity/Q29458568	Digitate and capitate soft corals (Cnidaria: Octocorallia: Alcyoniidae) from Western Australia with reports on new species and new Australian geographical records	2015-05-26T00:00:00Z	Q21395448	2015	2015
http://www.wikidata.org/entity/Q22677325	Ectomyelois Heinrich, 1956 in China, with descriptions of two new species and a key (Lepidoptera, Pyralidae, Phycitinae)	2016-02-03T00:00:00Z	Q21395449	2016	2016
http://www.wikidata.org/entity/Q21030473	Five new species and three new subspecies of Erebidae and Noctuidae (Insecta, Lepidoptera) from Northwestern North America, with notes on Chytolita Grote (Erebidae) and Hydraecia Guenée (Noctuidae).	2013-02-06T00:00:00Z	Q21395487	2009	2015
http://www.wikidata.org/entity/Q24614560	Explosive morphological diversification of spiny-finned teleost fishes in the aftermath of the end-Cretaceous extinction	2010-06-07T00:00:00Z	Q21395509	2003	2018
http://www.wikidata.org/entity/Q29452143	Review of the scorpionfish genus Pteroidichthys (Scorpaenidae), with descriptions of two new species	2015-12-14T00:00:00Z	Q21395517	2013	2015
http://www.wikidata.org/entity/Q28939178	Revision of the Lithoglyptidae sensu Tomlinson, 1969 and Lithoglyptes Aurivillius, 1892 (Cirripedia, Acrothoracica,), including a new species from Bermuda	2005-06-30T00:00:00Z	Q21395538	2005	2017
http://www.wikidata.org/entity/Q29468501	Remarkable range extension of the previously monotypic braconid genus Wushenia Zettel (Hymenoptera: Braconidae: Cheloninae), with description of a second species from Australia	2013-08-07T00:00:00Z	Q21395536	2013	2013
http://www.wikidata.org/entity/Q21185332	Revision of the genus Heteranassa Smith, 1899 (Lepidoptera, Erebidae, Omopterini)	2015-10-15T00:00:00Z	Q21395551	2015	2015
http://www.wikidata.org/entity/Q24200946	Sergey gen. n., a new doryctine genus from temperate forests of Mexico and Cuba (Hymenoptera, Braconidae)	2016-05-16T00:00:00Z	Q21395559	2016	2016
http://www.wikidata.org/entity/Q21185332	Revision of the genus Heteranassa Smith, 1899 (Lepidoptera, Erebidae, Omopterini)	2015-10-15T00:00:00Z	Q21395556	2007	2018
http://www.wikidata.org/entity/Q21191741	A new species of Centris ( Centris) (Fabricius) from northeastern Brazil, with taxonomic notes on C. ( C.) pulchra Moure, Oliveira & Viana (Hymenoptera, Apidae)	2012-12-27T00:00:00Z	Q21395562	2012	2014
http://www.wikidata.org/entity/Q29467012	Leptotrombidium (Acari: Trombiculidae) of the World	2013-10-25T00:00:00Z	Q21395569	2013	2013
http://www.wikidata.org/entity/Q54645490	Australian genera of the family psyllidae (Hemiptera: Homoptera)	1955-01-01T00:00:00Z	Q21395586	1942	1955
http://www.wikidata.org/entity/Q22677326	Two new and one newly recorded species of Gracillariidae from China (Lepidoptera)	2016-02-03T00:00:00Z	Q21395602	2016	2016
http://www.wikidata.org/entity/Q22677326	Two new and one newly recorded species of Gracillariidae from China (Lepidoptera)	2016-02-03T00:00:00Z	Q21395607	2016	2016
http://www.wikidata.org/entity/Q28940111	Hidden diversity in deep-water bandfishes: review of Owstonia with descriptions of twenty-one new species (Teleostei: Cepolidae: Owstoniinae)	2016-11-08T00:00:00Z	Q21395608	2016	2016
http://www.wikidata.org/entity/Q55870334	Ekimia ozcan-secmenii (Apiaceae), a new species from Southwest Anatolia, Turkey	2018-07-24T00:00:00Z	Q21395620	2018	2018
http://www.wikidata.org/entity/Q29463921	An illustrated catalogue of the scalpellid barnacles (Crustacea: Cirripedia: Scalpellidae) collected during the HMS “Challenger” expedition and deposited in the Natural History Museum, London	2014-05-29T00:00:00Z	Q21395658	2014	2014
http://www.wikidata.org/entity/Q21187232	The real identity of Leptodiranycthemera Werner, 1901 from Ecuador: a junior synonym of Oxyrhopuspetolarius (Linnaeus, 1758) (Serpentes, Dipsadidae)	2015-06-01T00:00:00Z	Q21395666	2015	2015
http://www.wikidata.org/entity/Q21187235	Collembolan species diversity of calcareous canyons in the Republic of Moldova	2015-06-01T00:00:00Z	Q21395674	2015	2015
http://www.wikidata.org/entity/Q28938505	Eutheama forrestensis n. sp. (Acotylea, Polycladida, Plathelminthes) from Australia	2003-06-26T00:00:00Z	Q21395696	2003	2003
http://www.wikidata.org/entity/Q21191578	Taxonomic revision of the genus Callimerus Gorham s. l. (Coleoptera, Cleridae). Part I. latifrons species-group	2013-04-22T00:00:00Z	Q21395731	2011	2013
http://www.wikidata.org/entity/Q29458329	Description of a new species of Penicillate Millipede from the genus Monographis (Diplopoda: Polyxenidae) found in Vietnam	2015-06-04T00:00:00Z	Q21395734	2007	2018
http://www.wikidata.org/entity/Q21191437	New and little known species of oribatid mites of the family Haplozetidae (Acari, Oribatida) from Ecuador	2013-11-01T00:00:00Z	Q21395746	2012	2013
http://www.wikidata.org/entity/Q21558572	Whole-genome analyses resolve early branches in the tree of life of modern birds	2014-12-12T00:00:00Z	Q21395755	2014	2014
http://www.wikidata.org/entity/Q21185328	Phylogenetic revision of Minyomerus Horn, 1876 sec. Jansen & Franz, 2015 (Coleoptera, Curculionidae) using taxonomic concept annotations and alignments	2015-10-20T00:00:00Z	Q21395763	2015	2015
http://www.wikidata.org/entity/Q21091036	A successful crayfish invader is capable of facultative parthenogenesis: a novel reproductive mode in decapod crustaceans	2011-01-01T00:00:00Z	Q21395772	2009	2018
http://www.wikidata.org/entity/Q29461526	A review of the finless snake eels of the genus Apterichtus (Anguilliformes: Ophichthidae), with the description of five new species	2015-03-30T00:00:00Z	Q21395788	2015	2015
http://www.wikidata.org/entity/Q21132443	DNA barcode identification of freshwater snails in the family Bithyniidae from Thailand	2013-01-01T00:00:00Z	Q21395795	2013	2013
http://www.wikidata.org/entity/Q29464831	Revision of the Culicoides (Avaritia) Imicola complex Khamala & Kettle (Diptera: Ceratopogonidae) from the Australasian region	2014-02-27T00:00:00Z	Q21395808	2014	2014
http://www.wikidata.org/entity/Q21133653	Host-specific phenotypic plasticity of the turtle barnacle Chelonibia testudinaria: a widespread generalist rather than a specialist	2013-01-01T00:00:00Z	Q21395822	2008	2017
http://www.wikidata.org/entity/Q29462233	On the genus Calyptobates Polhemus & Polhemus (Hemiptera: Heteroptera: Gerridae) from India with description of a new species and a key to the species of World	2014-10-16T00:00:00Z	Q21401604	2014	2014
http://www.wikidata.org/entity/Q21191804	Generic revision and species classification of the Microdontinae (Diptera, Syrphidae)	2013-04-12T00:00:00Z	Q21491467	2013	2013
http://www.wikidata.org/entity/Q21090856	Predator crown-of-thorns starfish (Acanthaster planci) outbreak, mass mortality of corals, and cascading effects on reef fish and benthic communities	2012-01-01T00:00:00Z	Q21492718	2012	2012
http://www.wikidata.org/entity/Q21090864	A second soundly sleeping dragon: new anatomical details of the Chinese troodontid Mei long with implications for phylogeny and taphonomy	2012-01-01T00:00:00Z	Q21502412	2005	2016
http://www.wikidata.org/entity/Q21192066	Nine eriophyoid mite species from Iran (Acari, Eriophyidae)	2011-11-01T00:00:00Z	Q21502425	2011	2011
http://www.wikidata.org/entity/Q29461600	Revision of Phaenocora Ehrenberg, 1836 (Rhabditophora, Typhloplanidae, Phaenocorinae) with the description of two new species	2014-12-02T00:00:00Z	Q21502446	2014	2014
http://www.wikidata.org/entity/Q21191584	Corrigenda: Short M, Huynh C (2013) Four new species of Unixenus Jones, 1944 (Diplopoda, Penicillata, Polyxenida) from Australia. ZooKeys 278: 75–90, doi: 10.3897/zookeys.278.4765	2013-04-17T00:00:00Z	Q21502466	2010	2018
http://www.wikidata.org/entity/Q24232014	The phylogenetic relationships of a new Stream Toad of the genus Ansonia Stoliczka, 1870 (Anura: Bufonidae) from a montane region in Peninsular Malaysia	2016-04-12T00:00:00Z	Q21502464	2016	2016
http://www.wikidata.org/entity/Q22678514	First report of the exotic blue land planarian, Caenoplana coerulea (Platyhelminthes, Geoplanidae), on Menorca (Balearic Islands, Spain)	2012-06-04T00:00:00Z	Q21502482	2004	2018
http://www.wikidata.org/entity/Q21091005	The New Zealand Thrush: an extinct oriole	2011-01-01T00:00:00Z	Q21502487	2002	2019
http://www.wikidata.org/entity/Q22054913	Period of public commentary begins on the revised proposal of species-group level names, and on the proposal of genus-group level names of the Candidate Part of List of Available Names (LAN) in the phylum Rotifera	2016-01-12T00:00:00Z	Q21502516	2016	2016
http://www.wikidata.org/entity/Q24200112	New species of Austropurcellia, cryptic short-range endemic mite harvestmen (Arachnida, Opiliones, Cyphophthalmi) from Australia’s Wet Tropics biodiversity hotspot	2016-05-04T00:00:00Z	Q21502563	2002	2017
http://www.wikidata.org/entity/Q29453061	Revision of the Western Australian pebble-mimic dragon species-group (Tympanocryptis cephalus: Reptilia: Agamidae)	2015-11-03T00:00:00Z	Q21502570	2015	2015
http://www.wikidata.org/entity/Q21191976	One the genus Tocama Reitter (Coleoptera, Scarabaeidae, Melolonthinae), with descriptions of two new species from Indochina	2012-03-23T00:00:00Z	Q21502576	2012	2012
http://www.wikidata.org/entity/Q21186053	Description of two new filtering carnivore Drusus species (Limnephilidae, Drusinae) from the Western Balkans	2015-07-16T00:00:00Z	Q21502582	2015	2016
http://www.wikidata.org/entity/Q21185415	Generic switch-over during ontogenesis in Dimorphacanthella gen. n. (Collembola, Isotomidae) with barcoding evidence	2010-12-29T00:00:00Z	Q21502587	2010	2014
http://www.wikidata.org/entity/Q21127993	Molecular phylogeny of the genus Dicronocephalus (Coleoptera, Scarabaeidae, Cetoniinae) based on mtCOI and 16S rRNA genes	2015-04-30T00:00:00Z	Q21502606	2015	2015
http://www.wikidata.org/entity/Q29468388	A review of Tychobythinus theryi species group with description of a new species from Algeria (Coleoptera, Staphylinidae, Pselaphinae)	2013-08-16T00:00:00Z	Q21502604	1989	2019
http://www.wikidata.org/entity/Q21764159	Contributions to the knowledge of oribatid mites (Acari, Oribatida) of Indonesia. 3. The genus Galumna (Galumnidae) with description of a new subgenus and seven new species	2015-11-23T00:00:00Z	Q21502625	2015	2015
http://www.wikidata.org/entity/Q22066226	Genome fragment of Wolbachia endosymbiont transferred to X chromosome of host insect.	2002-10-17T00:00:00Z	Q21502637	2002	2002
http://www.wikidata.org/entity/Q21135571	New perspectives on the ecology and evolution of siboglinid tubeworms	2011-02-14T00:00:00Z	Q21502642	2001	2019
http://www.wikidata.org/entity/Q21090345	A review of the Western Australian keeled millipede genus Boreohesperus (Diplopoda, Polydesmida, Paradoxosomatidae)	2013-04-16T00:00:00Z	Q21502648	2013	2015
http://www.wikidata.org/entity/Q21296723	Effect of Crude Plant Extracts on Mushroom Mite, Luciaphorus sp. (Acari: Pygmephoridae)	2012-01-01T00:00:00Z	Q21502680	2012	2012
http://www.wikidata.org/entity/Q21187256	New distribution records for Canadian Aleocharinae (Coleoptera, Staphylinidae), and new synonymies for Trichiusa	2015-04-21T00:00:00Z	Q21502687	2015	2015
http://www.wikidata.org/entity/Q21558487	The role of integrative taxonomy in the conservation management of cryptic species: the taxonomic status of endangered earless dragons (Agamidae: Tympanocryptis) in the grasslands of Queensland, Australia	2014-01-01T00:00:00Z	Q21502694	2014	2015
http://www.wikidata.org/entity/Q21136333	"Arboreal ants use the ""Velcro(R) principle"" to capture very large prey"	2010-01-01T00:00:00Z	Q21502702	2008	2015
http://www.wikidata.org/entity/Q22122209	The genome of the model beetle and pest Tribolium castaneum	2008-03-23T00:00:00Z	Q21502708	2008	2008
http://www.wikidata.org/entity/Q27052274	A new species of Austrothaumalea Tonnoir from Australia (Diptera: Thaumaleidae)	2016-07-01T00:00:00Z	Q21502709	2016	2017
http://www.wikidata.org/entity/Q21090762	The mitochondrial genome of Elodia flavipalpis Aldrich (Diptera: Tachinidae) and the evolutionary timescale of Tachinid flies	2013-01-01T00:00:00Z	Q21502713	2013	2013
http://www.wikidata.org/entity/Q21134977	Evolutionary history of the vertebrate mitogen activated protein kinases family	2011-01-01T00:00:00Z	Q21502726	2011	2015
http://www.wikidata.org/entity/Q21185273	A new species of Monoliropus Mayer, 1903 (Crustacea, Amphipoda, Caprellidae) from Korean waters	2015-08-13T00:00:00Z	Q21502745	2015	2015
http://www.wikidata.org/entity/Q28938222	A new species of sponge-dwelling Elacatinus (Pisces: Gobiidae) from the western Caribbean	2002-11-24T00:00:00Z	Q21502758	2002	2002
http://www.wikidata.org/entity/Q22221468	Mayflies, stoneflies, and caddisflies of streams and marshes of Indiana Dunes National Lakeshore, USA	2016-01-21T00:00:00Z	Q21502761	2016	2016
http://www.wikidata.org/entity/Q27062043	Clarification of Einfeldia Kieffer, 1922 (Diptera: Chironomidae) with E. australiensis (Freeman, 1961), comb. n. based on immature stages	2016-08-31T00:00:00Z	Q21502770	2014	2016
http://www.wikidata.org/entity/Q21188287	New species of Rissoidae (Mollusca, Gastropoda) from the Archipelago of the Azores (northeast Atlantic) with an updated regional checklist for the family	2015-02-02T00:00:00Z	Q21502768	2013	2017
http://www.wikidata.org/entity/Q21188263	Parachironomus lenz from china and Japan (Diptera, chironomidae)	2015-04-06T00:00:00Z	Q21502772	2015	2015
http://www.wikidata.org/entity/Q21186127	The genus Trachionus Haliday, 1833 (Hymenoptera, Braconidae, Alysiinae) new for China, with description of four new species	2015-07-06T00:00:00Z	Q21502780	2015	2015
http://www.wikidata.org/entity/Q29468388	A review of Tychobythinus theryi species group with description of a new species from Algeria (Coleoptera, Staphylinidae, Pselaphinae)	2013-08-16T00:00:00Z	Q21502792	2013	2013
http://www.wikidata.org/entity/Q29454431	Psammon rotifers in Central Vietnam, with the descriptions of three new species (Rotifera: Monogononta)	2015-09-15T00:00:00Z	Q21502798	2015	2015
http://www.wikidata.org/entity/Q21764157	Description of a new genus and three new species of Otothyrinae (Siluriformes, Loricariidae)	2015-11-11T00:00:00Z	Q21502806	2015	2015
http://www.wikidata.org/entity/Q21191355	A new species of the genus Mesobuthus Vachon, 1950 (Scorpiones, Buthidae) from Xinjiang, China	2010-02-25T00:00:00Z	Q21502805	2010	2010
http://www.wikidata.org/entity/Q29390900	<i>Tripylella</i> <i>australis</i> sp. nov. and <i>Tripyla</i> <i>setifera</i> Bütschli 1873 (Nematoda: Triplonchida: Tripylidae) from Australia.	2017-04-03T00:00:00Z	Q21502816	2013	2017
http://www.wikidata.org/entity/Q21188402	New Chinese record of the genus Spinonychiurus (Collembola, Onychiuridae), with the description of a new species	2014-09-08T00:00:00Z	Q21502817	2012	2014
http://www.wikidata.org/entity/Q29454308	Serpulidae (Annelida) of Lizard Island, Great Barrier Reef, Australia	2015-09-18T00:00:00Z	Q21502820	2015	2015
http://www.wikidata.org/entity/Q21192728	The first endemic West African vertebrate family - a new anuran family highlighting the uniqueness of the Upper Guinean biodiversity hotspot	2014-01-01T00:00:00Z	Q21502832	2014	2014
http://www.wikidata.org/entity/Q21191493	A revision of the Larainae (Coleoptera, Elmidae) of Venezuela, with description of nine new species	2013-09-05T00:00:00Z	Q21502839	2010	2018
http://www.wikidata.org/entity/Q60049192	Onychocamptus Daday, 1903 from Thailand, with descriptions of two new species and two new records (Crustacea, Copepoda, Harpacticoida, Laophontidae).	2018-12-20T00:00:00Z	Q21502842	2018	2018
http://www.wikidata.org/entity/Q24232664	Phylogenetics, classification, and biogeography of the treefrogs (Amphibia: Anura: Arboranae)	2016-04-19T00:00:00Z	Q21502877	2016	2016
http://www.wikidata.org/entity/Q57258352	The first macrofossil (Crinoidea: Cladida) from the Caples Terrane, Northland, North Island, New Zealand	2018-08-15T00:00:00Z	Q21502893	1992	2018
http://www.wikidata.org/entity/Q29466309	Revision of the genus Centrophorus (Squaliformes: Centrophoridae): Part 1—Redescription of Centrophorus granulosus (Bloch & Schneider), a senior synonym of C. acus Garman and C. niaukang Teng	2013-12-24T00:00:00Z	Q21502896	2013	2013
http://www.wikidata.org/entity/Q21764153	New species of Cerambycidae (Coleoptera) from South and Central America	2015-10-28T00:00:00Z	Q21502909	2015	2015
http://www.wikidata.org/entity/Q21764115	Genetics, Morphology, Advertisement Calls, and Historical Records Distinguish Six New Polyploid Species of African Clawed Frog (Xenopus, Pipidae) from West and Central Africa	2015-12-16T00:00:00Z	Q21502916	2015	2015
http://www.wikidata.org/entity/Q52556097	A taxonomic review of Lampris guttatus (Brünnich 1788) Lampridiformes; Lampridae) with descriptions of three new species.	2018-01-01T00:00:00Z	Q21502920	2018	2018
http://www.wikidata.org/entity/Q28939260	A new species of Stelletta (Demospongiae, Astrophorida) without microscleres from Abrolhos Archipelago, northeastern Brazil	2005-06-10T00:00:00Z	Q21502921	2005	2005
http://www.wikidata.org/entity/Q21188369	Molecular and morphological differentiation between Aphisgossypii Glover (Hemiptera, Aphididae) and related species, with particular reference to the North American Midwest	2014-12-01T00:00:00Z	Q21502936	2004	2018
http://www.wikidata.org/entity/Q21188294	One new species of the subgenus Hexatoma (Eriocera) Macquart (Diptera, Limoniidae) from China with a key to Chinese species	2015-01-26T00:00:00Z	Q21502944	2015	2016
http://www.wikidata.org/entity/Q21143783	To be or not to be a flatworm: the acoel controversy	2009-01-01T00:00:00Z	Q21502949	2009	2009
http://www.wikidata.org/entity/Q59201858	Conservation status of New Zealand birds, 2012.	2013-11-01T00:00:00Z	Q21502965	2013	2013
http://www.wikidata.org/entity/Q68075124	Chronic fatigue syndrome	1992-01-01T00:00:00Z	Q21502974	1992	1992
http://www.wikidata.org/entity/Q29458627	Cryptic diversity in Australian stick insects (Insecta; Phasmida) uncovered by the DNA barcoding approach	2015-05-18T00:00:00Z	Q21502994	2015	2015
http://www.wikidata.org/entity/Q21192155	A new species of Thecadactylus from Sint Maarten, Lesser Antilles (Reptilia, Squamata, Gekkonidae)	2011-07-13T00:00:00Z	Q21502997	2011	2011
http://www.wikidata.org/entity/Q29462288	A Checklist of the Aspidogastrea (Platyhelminthes: Trematoda) of the World	2015-02-12T00:00:00Z	Q21503006	2015	2015
http://www.wikidata.org/entity/Q21188301	Systematics of the family Plectopylidae in Vietnam with additional information on Chinese taxa (Gastropoda, Pulmonata, Stylommatophora)	2015-01-20T00:00:00Z	Q21503007	2012	2015
http://www.wikidata.org/entity/Q22813449	Contributions to the knowledge of subterranean trechine beetles in southern China’s karsts: five new genera (Insecta, Coleoptera, Carabidae, Trechinae)	2016-02-16T00:00:00Z	Q21503033	2016	2016
http://www.wikidata.org/entity/Q28938913	Revision of the Australian species of Anatomidae (Mollusca: Gastropoda: Vetigastropoda)	2004-01-25T00:00:00Z	Q21503038	2004	2004
http://www.wikidata.org/entity/Q29454348	Seven new species of Paleanotus (Annelida: Chrysopetalidae) described from Lizard Island, Great Barrier Reef, and coral reefs of northern Australia and the Indo-Pacific: two cryptic species pairs revealed between western Pacific Ocean and the east...	2015-09-18T00:00:00Z	Q21503054	2015	2015
http://www.wikidata.org/entity/Q28938285	A new genus and species of monostiliferous hoplonemertean (Enopla: Hoplonemertea: Monostilifera) from New Zealand	2002-07-12T00:00:00Z	Q21503059	2002	2002
http://www.wikidata.org/entity/Q21764159	Contributions to the knowledge of oribatid mites (Acari, Oribatida) of Indonesia. 3. The genus Galumna (Galumnidae) with description of a new subgenus and seven new species	2015-11-23T00:00:00Z	Q21503081	2015	2015
http://www.wikidata.org/entity/Q21128307	Two new species of zooplanktivorous haplochromine cichlids from Lake Victoria, Tanzania	2013-01-02T00:00:00Z	Q21503087	2013	2013
http://www.wikidata.org/entity/Q21185258	Richness, systematics, and distribution of molluscs associated with the macroalga Gigartina skottsbergii in the Strait of Magellan, Chile: A biogeographic affinity study.	2015-08-31T00:00:00Z	Q21503089	2015	2015
http://www.wikidata.org/entity/Q21185339	Description of Floresorchestia samroiyodensis, a new species of landhopper (Crustacea, Amphipoda, Talitridae) from Thailand	2014-03-28T00:00:00Z	Q21503099	2013	2018
http://www.wikidata.org/entity/Q28822133	Description of Rhodnius marabaensis sp. n. (Hemiptera, Reduviidae, Triatominae) from Pará State, Brazil	2016-10-03T00:00:00Z	Q21503101	2016	2016
http://www.wikidata.org/entity/Q28939211	Myzostoma seymourcollegiorum n.sp. (Myzostomida) from southern Australia, with a description of its larval development	2005-06-21T00:00:00Z	Q21503109	2005	2005
http://www.wikidata.org/entity/Q22122079	Sequencing of the sea lamprey (Petromyzon marinus) genome provides insights into vertebrate evolution	2013-04-01T00:00:00Z	Q21503115	2013	2013
http://www.wikidata.org/entity/Q41033123	Splendid coloration of the peacock spider Maratus splendens.	2016-08-01T00:00:00Z	Q21503116	1999	2016
http://www.wikidata.org/entity/Q21132457	Forever love: the Hitherto earliest record of copulating insects from the middle jurassic of China	2013-01-01T00:00:00Z	Q21503137	2013	2015
http://www.wikidata.org/entity/Q21188263	Parachironomus lenz from china and Japan (Diptera, chironomidae)	2015-04-06T00:00:00Z	Q21503147	2015	2015
http://www.wikidata.org/entity/Q21191998	New species of Plectrocnemia and Nyctiophylax (Trichoptera, Polycentropodidae) from China	2012-02-10T00:00:00Z	Q21503156	2012	2016
http://www.wikidata.org/entity/Q29455728	Description of four new species of brachypterous Encyrtidae (Hymenoptera: Chalcidoidea) from India	2015-07-24T00:00:00Z	Q21503166	2015	2015
http://www.wikidata.org/entity/Q22677321	Drusus sharrensis sp. n. (Trichoptera, Limnephilidae), a new species from Sharr National Park in Kosovo, with molecular and ecological notes	2016-02-03T00:00:00Z	Q21503167	2016	2016
http://www.wikidata.org/entity/Q29452747	A new species of deepwater wrasse (Labridae: Terelabrus) from the western Pacific Ocean	2015-11-13T00:00:00Z	Q21503171	2015	2015
http://www.wikidata.org/entity/Q54802588	Spinotoma ruicheni : A new Late Cretaceous genus and species of wedge-shaped beetle from Burmese amber (Coleoptera, Ripiphoridae, Pelecotominae)	2018-02-01T00:00:00Z	Q21503180	2018	2018
http://www.wikidata.org/entity/Q21191378	A new genus and species of Macrosiphini (Hemiptera, Aphididae) from China, living on Isodon eriocalyx	2013-12-05T00:00:00Z	Q21503189	2008	2013
http://www.wikidata.org/entity/Q21185431	A new Tithaeus species from Hainan Island, China (Arachnida, Opiliones, Laniatores, Epedanidae), with a key to the Chinese species	2010-11-10T00:00:00Z	Q21503192	2010	2011
http://www.wikidata.org/entity/Q21186253	In the shadow of a megalopolis, a new Flexamia from a threatened grass species in the New Jersey Pine Barrens (Hemiptera, Cicadellidae, Deltocephalinae, Paralimnini)	2015-07-02T00:00:00Z	Q21503200	2015	2015
http://www.wikidata.org/entity/Q21186024	Description of a new species of Petrolisthes in the Indo-West Pacific with a redefinition of P.hastatus Stimpson, 1858 and resurrection of P.inermis (Heller, 1862) (Crustacea, Anomura, Porcellanidae)	2015-08-10T00:00:00Z	Q21503209	2006	2019
http://www.wikidata.org/entity/Q28818456	A new species of Baenothrips Crawford from China (Thysanoptera, Phlaeothripidae)	2016-11-24T00:00:00Z	Q21503226	2016	2016
http://www.wikidata.org/entity/Q21131405	Metagenomic analysis of fever, thrombocytopenia and leukopenia syndrome (FTLS) in Henan Province, China: discovery of a new bunyavirus	2011-11-01T00:00:00Z	Q21503224	2011	2014
http://www.wikidata.org/entity/Q21283751	MicroRNA expression profiling during the life cycle of the silkworm (Bombyx mori)	2009-01-01T00:00:00Z	Q21503228	2006	2009
http://www.wikidata.org/entity/Q21188252	Two new species of the Clubionacorticalis-group from Yunnan Province, China (Araneae, Clubionidae)	2015-04-16T00:00:00Z	Q21503234	2015	2016
http://www.wikidata.org/entity/Q29390900	<i>Tripylella</i> <i>australis</i> sp. nov. and <i>Tripyla</i> <i>setifera</i> Bütschli 1873 (Nematoda: Triplonchida: Tripylidae) from Australia.	2017-04-03T00:00:00Z	Q21503232	2017	2017
http://www.wikidata.org/entity/Q21089919	Three-dimensionally preserved integument reveals hydrodynamic adaptations in the extinct marine lizard Ectenosaurus (Reptilia, Mosasauridae)	2011-01-01T00:00:00Z	Q21503683	1993	2018
http://www.wikidata.org/entity/Q47964581	Plasmodium relictum (lineage SGS1) and Plasmodium ashfordi (lineage GRW2): the effects of the co-infection on experimentally infected passerine birds.	2010-11-02T00:00:00Z	Q21503685	1999	2019
http://www.wikidata.org/entity/Q21189470	Three new species of Melloleitaoina Gerschman & Schiapelli, 1960 (Araneae, Mygalomorphae, Theraphosidae) from northern Argentina	2014-04-25T00:00:00Z	Q21503697	2014	2014
http://www.wikidata.org/entity/Q56044899	Revised classification of the genus Euplokamis Chun, 1880 (Ctenophora: Cydippida: Euplokamidae n. fam.) with a description of the new species Euplokamis dunlapae	1987-11-01T00:00:00Z	Q21504277	1987	1987
http://www.wikidata.org/entity/Q27022705	Phylogenetic niche conservatism: what are the underlying evolutionary and ecological causes?	2012-11-01T00:00:00Z	Q21513434	2000	2018
http://www.wikidata.org/entity/Q21131730	New Fossil Scorpion from the Chiapas Amber Lagerstätte	2015-01-01T00:00:00Z	Q21513872	2015	2017
http://www.wikidata.org/entity/Q22813450	A survey of scale insects in soil samples from Europe (Hemiptera, Coccomorpha)	2016-02-17T00:00:00Z	Q21513883	2016	2016
http://www.wikidata.org/entity/Q21185354	The Lepidoptera of White Sands National Monument, Otero County, New Mexico, USA 1. Two new species of Noctuidae (Lepidoptera, Noctuinae, Agrotini)	2009-05-12T00:00:00Z	Q21513888	2009	2009
http://www.wikidata.org/entity/Q21134540	Evolution of fruit traits in ficus subgenus Sycomorus (Moraceae): to what extent do frugivores determine seed dispersal mode?	2012-01-01T00:00:00Z	Q21516290	2012	2012
http://www.wikidata.org/entity/Q28938291	A review of North and Central American Paragrilus Saunders, 1871 (Coleoptera: Buprestidae: Agrilinae)	2002-06-21T00:00:00Z	Q21516352	2002	2002
http://www.wikidata.org/entity/Q21089790	Scales and dermal skeletal histology of an early bony fish Psarolepis romeri and their bearing on the evolution of rhombic scales and hard tissues	2013-01-01T00:00:00Z	Q21518107	2012	2013
http://www.wikidata.org/entity/Q21254678	Ganoderma lucidum inhibits proliferation of human ovarian cancer cells by suppressing VEGF expression and up-regulating the expression of connexin 43	2014-01-01T00:00:00Z	Q21518138	2014	2014
http://www.wikidata.org/entity/Q21284022	Brains, tools, innovation and biogeography in crows and ravens	2012-01-01T00:00:00Z	Q21694022	2012	2018
http://www.wikidata.org/entity/Q21714913	Sixty new dragonfly and damselfly species  from Africa (Odonata)	2015-12-01T00:00:00Z	Q21743192	2015	2015
http://www.wikidata.org/entity/Q21714913	Sixty new dragonfly and damselfly species  from Africa (Odonata)	2015-12-01T00:00:00Z	Q21743197	2015	2015
http://www.wikidata.org/entity/Q21090289	Seven new hypselostomatid species from China, including some of the world's smallest land snails (Gastropoda, Pulmonata, Orthurethra).	2015-09-28T00:00:00Z	Q21771390	2015	2015
http://www.wikidata.org/entity/Q21764165	Description and phylogeny of three new species of Synophis (Colubridae, Dipsadinae) from the tropical Andes in Ecuador and Peru	2015-12-16T00:00:00Z	Q21772119	2015	2015
http://www.wikidata.org/entity/Q21192184	Two new species of Andean gymnophthalmid lizards of the genus Euspondylus (Reptilia, Squamata) from central and southern Peru	2011-06-20T00:00:00Z	Q21772186	2011	2017
http://www.wikidata.org/entity/Q21764145	Three new species of Trigonospila Pokorny (Diptera: Tachinidae), from Area de Conservación Guanacaste, northwestern Costa Rica, with a key for their identification	2015-01-01T00:00:00Z	Q21772589	2015	2015
http://www.wikidata.org/entity/Q21764146	Three new Scandinavian species of Culicoides (Culicoides): C. boyi sp. nov., C. selandicus sp. nov. and C. kalix sp. nov. (Diptera: Ceratopogonidae)	2015-11-26T00:00:00Z	Q21772648	2015	2015
